"date","poll","unit","region_id","process_id","source","timezone","value","region_name","country"
2020-09-14,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",3.39681037496891,"Berlin","DE"
2020-09-13,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",-5.23140207637809,"Berlin","DE"
2020-09-12,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",-10.9296610756421,"Berlin","DE"
2020-09-11,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",-2.49014672931323,"Berlin","DE"
2020-09-10,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",-1.52171815800265,"Berlin","DE"
2020-09-09,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",-4.2653649614087,"Berlin","DE"
2020-09-08,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",-5.31621556496377,"Berlin","DE"
2020-09-07,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",-3.49662242863879,"Berlin","DE"
2020-09-06,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",-7.49737063131282,"Berlin","DE"
2020-09-05,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",-9.58272697592497,"Berlin","DE"
2020-09-04,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",-4.46029429239664,"Berlin","DE"
2020-09-03,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",0.779940544721267,"Berlin","DE"
2020-09-02,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",-2.05331870795976,"Berlin","DE"
